Attrition_Flag,Customer_Age,Gender,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Avg_Open_To_Buy,Avg_Utilization_Ratio,Attrition E,Gender E
Existing Customer,44,F,3,36,1,3,2,8191,0.161,0,1
Existing Customer,59,M,1,36,2,2,2,24175,0.094,0,0
Existing Customer,49,M,2,45,2,3,1,33603,0.026,0,0
Existing Customer,38,M,3,26,2,2,1,14938,0,0,0
Existing Customer,52,M,2,41,2,5,1,32328,0.028,0,0
Existing Customer,49,M,4,36,2,2,2,34516,0,0,0
Existing Customer,47,M,2,35,1,6,3,3834,0.338,0,0
Existing Customer,51,F,2,36,2,1,2,972,0.581,0,1
Existing Customer,46,M,1,36,2,3,2,15929,0.1,0,0
Existing Customer,52,M,4,41,1,1,2,32815,0.049,0,0
Existing Customer,57,F,2,36,1,2,3,4796,0.26,0,1
Attrited Customer,40,M,4,30,4,3,6,18975,0,1,0
Existing Customer,44,M,3,34,2,3,3,32864,0.048,0,0
Existing Customer,47,M,3,36,2,2,2,731,0.705,0,0
Existing Customer,41,F,3,36,1,1,1,3901,0.21,0,1
Existing Customer,42,M,1,36,1,1,2,32240,0.066,0,0
Existing Customer,44,F,4,33,1,2,1,6897,0.162,0,1
Existing Customer,44,M,0,34,2,1,2,20362,0.084,0,0
Existing Customer,47,M,2,29,2,3,2,26878,0.068,0,0
Attrited Customer,36,M,1,36,2,3,3,5431,0.212,1,0
Existing Customer,45,M,2,35,1,2,3,5960,0.221,0,0
Existing Customer,50,M,1,31,1,2,2,26071,0.029,0,0
Existing Customer,41,M,3,32,1,2,1,2440,0.464,0,0
Attrited Customer,55,M,2,46,5,3,2,14311,0.15,1,0
Existing Customer,45,M,2,31,2,2,1,5105,0.218,0,0
Existing Customer,40,F,4,28,2,1,2,10141,0.129,0,1
Existing Customer,43,M,3,34,2,2,2,4066,0.246,0,0
Existing Customer,49,F,3,43,2,1,1,7037,0,0,1
Existing Customer,47,M,3,34,2,1,2,8390,0,0,0
Existing Customer,49,M,3,45,1,1,1,1021,0.519,0,0
Existing Customer,43,M,4,35,1,1,1,925,0.731,0,0
Existing Customer,44,F,3,36,2,3,3,4841,0.275,0,1
Existing Customer,42,F,2,36,2,2,3,33450,0.031,0,1
Existing Customer,44,F,2,32,2,2,3,5213,0.28,0,1
Existing Customer,52,M,2,37,1,3,1,33147,0.04,0,0
Attrited Customer,42,M,2,27,2,2,2,226,0.909,1,0
Existing Customer,40,F,1,30,1,1,3,1216,0.398,0,1
Existing Customer,54,F,2,36,1,2,1,7247,0.173,0,1
Existing Customer,62,M,0,56,1,3,3,3586,0.412,0,0
Existing Customer,52,F,3,36,2,1,2,708,0.673,0,1
Existing Customer,50,F,2,40,2,1,1,1815,0.474,0,1
Existing Customer,51,F,4,36,2,3,2,472,0.842,0,1
Attrited Customer,54,F,3,48,1,5,2,13432,0,1,1
Existing Customer,39,F,1,36,2,1,3,8646,0.202,0,1
Attrited Customer,50,M,1,38,2,3,4,2673,0,1,0
Existing Customer,46,M,2,40,1,2,2,32867,0.048,0,0
Existing Customer,45,M,5,32,1,2,1,18644,0.096,0,0
Existing Customer,61,M,1,54,1,1,3,6973,0.231,0,0
Existing Customer,51,M,3,44,2,2,3,11954,0,0,0
Existing Customer,50,M,1,45,2,1,3,33591,0.027,0,0
Attrited Customer,48,M,2,40,4,3,3,4479,0,1,0
Existing Customer,50,M,1,35,2,1,3,1704,0.571,0,0
Existing Customer,58,F,2,44,1,2,2,1192,0.541,0,1
Existing Customer,46,M,2,37,1,3,1,8851,0.121,0,0
Existing Customer,46,F,3,42,2,2,1,9027,0.172,0,1
Existing Customer,42,F,5,30,2,3,3,8325,0,0,1
Existing Customer,38,M,3,36,2,2,3,32508,0.058,0,0
Existing Customer,40,M,3,26,1,2,1,32428,0.06,0,0
Existing Customer,43,M,5,36,1,1,3,6500,0.097,0,0
Existing Customer,48,M,4,36,1,6,1,34516,0,0,0
Existing Customer,38,M,2,22,2,1,3,32921,0.046,0,0
Existing Customer,46,M,5,42,1,1,3,31386,0.047,0,0
Existing Customer,44,M,4,40,1,1,2,16694,0.076,0,0
Existing Customer,50,M,2,38,2,3,1,22720,0.074,0,0
Existing Customer,39,M,1,32,1,1,3,2557,0.475,0,0
Existing Customer,50,M,3,42,1,2,3,11067,0.141,0,0
Existing Customer,41,F,5,31,2,3,1,5839,0.225,0,1
Existing Customer,49,F,4,37,2,6,1,683,0.628,0,1
Existing Customer,42,M,3,36,1,1,2,27988,0.071,0,0
Existing Customer,46,M,2,35,1,1,1,3647,0.289,0,0
Existing Customer,44,M,3,36,2,3,3,31999,0.073,0,0
Existing Customer,53,M,3,45,2,1,2,22278,0.082,0,0
Existing Customer,51,M,0,33,1,3,1,33288,0.036,0,0
Attrited Customer,38,F,2,32,2,2,6,5568,0.246,1,1
Existing Customer,50,M,1,37,2,2,2,19351,0.066,0,0
Attrited Customer,47,F,3,36,4,3,1,12676,0.098,1,1
Existing Customer,38,M,4,36,2,1,2,33384,0.033,0,0
Existing Customer,45,M,3,36,2,5,1,15553,0.089,0,0
Existing Customer,52,M,2,46,2,3,3,24569,0.045,0,0
Existing Customer,44,F,1,33,1,3,1,1443,0.347,0,1
Existing Customer,35,F,4,26,2,1,2,16950,0,0,1
Existing Customer,44,M,3,24,1,1,3,15043,0,0,0
Attrited Customer,40,M,3,30,2,2,2,29179,0.005,1,0
Existing Customer,57,M,4,52,2,3,2,25808,0,0,0
Existing Customer,43,F,2,30,1,3,2,395,0.824,0,1
Existing Customer,45,F,4,27,2,2,1,1986,0.459,0,1
Existing Customer,44,F,3,17,1,2,3,7712,0.13,0,1
Existing Customer,47,M,3,42,1,3,1,33355,0.034,0,0
Existing Customer,50,M,2,36,1,3,1,6764,0.156,0,0
Existing Customer,44,F,4,39,1,1,1,992,0.642,0,1
Existing Customer,51,M,2,36,1,1,2,32814,0.049,0,0
Attrited Customer,45,F,3,40,1,4,2,8383,0,1,1
Existing Customer,44,F,2,30,1,3,3,14735,0.041,0,1
Attrited Customer,48,F,4,30,2,3,2,2913,0,1,1
Existing Customer,40,F,2,34,1,2,1,2663,0.439,0,1
Existing Customer,50,M,2,35,1,2,3,34516,0,0,0
Existing Customer,38,F,1,32,2,3,3,1350,0.483,0,1
Attrited Customer,43,F,5,32,2,3,1,11508,0,1,1
Existing Customer,45,F,4,38,2,2,1,1509,0.37,0,1
Existing Customer,49,M,4,38,2,3,1,17783,0.064,0,0
Attrited Customer,44,M,3,36,1,3,2,10908,0,1,0
Existing Customer,53,M,3,48,2,2,2,12630,0.137,0,0
Existing Customer,46,M,4,36,1,2,2,1039,0.532,0,0
Existing Customer,56,M,4,46,2,3,1,24348,0.054,0,0
Existing Customer,63,M,0,36,2,3,1,6901,0.137,0,0
Existing Customer,40,M,5,36,2,2,3,1108,0.611,0,0
Existing Customer,45,M,5,40,1,2,0,28076,0.039,0,0
Existing Customer,52,M,2,44,1,2,2,33134,0.04,0,0
Existing Customer,50,M,2,43,1,3,1,11126,0.107,0,0
Attrited Customer,62,M,1,46,2,3,3,5070,0.328,1,0
Attrited Customer,44,M,4,36,4,3,3,34516,0,1,0
Existing Customer,45,F,4,40,2,5,2,10677,0,0,1
Existing Customer,53,M,5,47,2,3,2,728,0.689,0,0
Existing Customer,38,F,3,26,2,2,1,23981,0,0,1
Existing Customer,44,F,4,30,1,3,1,4686,0.26,0,1
Existing Customer,42,M,3,37,2,3,3,3236,0.348,0,0
Existing Customer,44,M,2,39,1,2,3,32915,0.046,0,0
Existing Customer,55,F,3,35,2,3,3,14014,0.123,0,1
Existing Customer,52,F,1,36,2,2,1,1389,0.572,0,1
Existing Customer,48,M,4,37,1,2,3,4781,0.345,0,0
Existing Customer,48,M,4,40,1,1,3,26801,0.053,0,0
Existing Customer,47,M,2,42,2,3,3,773,0.682,0,0
Existing Customer,49,M,1,29,2,3,2,5605,0.267,0,0
Existing Customer,47,F,3,41,1,2,1,4370,0.322,0,1
Existing Customer,47,M,2,41,1,2,1,11859,0.112,0,0
Existing Customer,56,M,2,51,1,1,2,3335,0.287,0,0
Existing Customer,61,M,1,52,2,1,1,848,0.61,0,0
Existing Customer,45,M,4,36,1,3,1,33105,0.041,0,0
Existing Customer,49,F,2,39,2,3,3,826,0.707,0,1
Existing Customer,44,F,4,36,2,2,3,5636,0.167,0,1
Attrited Customer,50,M,1,36,2,3,2,34516,0,1,0
Existing Customer,51,M,1,43,2,3,2,28347,0.06,0,0
Existing Customer,44,F,5,36,1,3,1,6579,0.15,0,1
Existing Customer,46,M,3,35,2,1,1,10374,0.122,0,0
Existing Customer,41,M,4,32,2,1,3,27080,0.056,0,0
Existing Customer,51,M,4,33,1,3,3,23594,0.08,0,0
Existing Customer,52,F,1,40,2,1,2,3815,0.189,0,1
Existing Customer,39,M,3,27,1,3,1,18057,0.057,0,0
Existing Customer,38,M,2,18,1,2,3,33022,0.043,0,0
Existing Customer,51,M,3,46,1,3,1,10336,0.121,0,0
Existing Customer,41,M,3,28,1,3,3,14509,0.127,0,0
Existing Customer,43,M,2,34,1,1,3,12105,0.107,0,0
Existing Customer,40,M,3,28,2,3,1,9111,0.206,0,0
Existing Customer,58,M,1,54,1,3,1,3723,0.282,0,0
Attrited Customer,44,M,2,34,6,3,4,20509,0.109,1,0
Existing Customer,48,M,4,37,2,2,1,18477,0,0,0
Attrited Customer,49,M,4,38,2,3,2,29890,0,1,0
Existing Customer,48,M,3,36,2,1,2,7260,0.124,0,0
Existing Customer,44,M,3,36,2,1,2,14666,0.095,0,0
Existing Customer,54,F,1,36,1,3,3,1995,0.464,0,1
Existing Customer,45,M,2,32,2,1,3,11082,0.127,0,0
Attrited Customer,54,F,0,38,2,2,2,34516,0,1,1
Existing Customer,46,M,2,39,2,1,1,28204,0.072,0,0
Existing Customer,37,F,3,25,2,2,3,8636,0.125,0,1
Existing Customer,41,M,4,26,1,1,2,32957,0.045,0,0
Existing Customer,43,M,2,37,1,3,3,553,0.787,0,0
Existing Customer,39,M,2,33,1,3,2,34516,0,0,0
Attrited Customer,61,M,0,43,5,3,2,12218,0,1,0
Existing Customer,51,M,3,37,1,2,1,34516,0,0,0
Existing Customer,48,F,2,39,2,2,2,21754,0,0,1
Existing Customer,46,M,2,35,1,1,0,7792,0.072,0,0
Existing Customer,39,F,1,35,1,2,3,14493,0.093,0,1
Existing Customer,55,F,0,49,1,2,3,10224,0.155,0,1
Existing Customer,44,M,4,36,1,1,3,2203,0.252,0,0
Existing Customer,48,M,2,40,2,3,2,17812,0,0,0
Existing Customer,46,F,4,41,2,3,3,13743,0,0,1
Existing Customer,39,F,2,36,5,3,3,22285,0.071,0,1
Existing Customer,45,F,2,40,5,2,2,14611,0.074,0,1
Attrited Customer,43,F,4,32,4,3,1,3015,0,1,1
Existing Customer,40,F,3,34,2,2,2,17432,0.083,0,1
Attrited Customer,49,M,2,39,2,3,2,10765,0.081,1,0
Existing Customer,39,F,2,29,2,2,2,9572,0.14,0,1
Existing Customer,47,M,2,35,2,1,1,33167,0.039,0,0
Existing Customer,42,M,4,38,2,1,3,32243,0.066,0,0
Existing Customer,44,F,1,34,1,1,3,12393,0.065,0,1
Existing Customer,47,M,1,39,2,3,1,3450,0.39,0,0
Existing Customer,63,M,1,54,2,3,3,22294,0.045,0,0
Existing Customer,49,M,2,31,1,5,3,18217,0.121,0,0
Existing Customer,43,F,3,37,2,1,3,1080,0.564,0,1
Existing Customer,55,M,4,36,2,2,3,32073,0.071,0,0
Attrited Customer,46,F,4,37,5,3,3,7552,0,1,1
Existing Customer,42,M,3,31,1,1,1,14630,0,0,0
Attrited Customer,43,M,3,35,5,3,2,5293,0.129,1,0
Attrited Customer,51,M,1,38,2,3,3,28605,0,1,0
Attrited Customer,49,M,4,39,2,2,2,1961,0.321,1,0
Attrited Customer,51,F,2,32,2,3,3,33985,0.015,1,1
Existing Customer,31,F,0,23,2,2,1,8977,0.173,0,1
Existing Customer,43,M,4,32,2,1,2,22595,0.068,0,0
Existing Customer,59,M,0,46,2,3,2,15389,0.106,0,0
Existing Customer,41,F,2,21,2,3,1,14746,0,0,1
Existing Customer,53,M,2,36,2,1,1,33465,0.03,0,0
Existing Customer,39,M,1,36,1,1,3,33612,0.025,0,0
Existing Customer,57,M,3,49,1,2,1,31999,0.073,0,0
Existing Customer,60,M,1,53,2,3,3,7556,0.194,0,0
Existing Customer,51,M,0,44,2,2,3,20565,0.096,0,0
Attrited Customer,46,F,3,39,4,3,3,6593,0.276,1,1
Existing Customer,45,M,2,31,2,2,1,33208,0.038,0,0
Existing Customer,41,M,3,29,2,2,1,15126,0.125,0,0
Existing Customer,56,M,0,49,2,2,2,32360,0.062,0,0
Existing Customer,39,F,3,35,2,2,3,31938,0.048,0,1
Existing Customer,49,F,3,36,1,3,1,17957,0.11,0,1
Existing Customer,45,M,3,38,1,3,1,1882,0.498,0,0
Existing Customer,47,F,5,42,2,1,2,935,0.629,0,1
Attrited Customer,50,M,2,43,4,3,3,13067,0,1,0
Attrited Customer,45,F,3,37,6,2,2,3399,0,1,1
Existing Customer,45,M,2,33,1,3,3,9706,0.158,0,0
Existing Customer,40,F,3,31,1,3,2,7577,0.128,0,1
Existing Customer,52,F,1,36,1,3,3,5785,0.126,0,1
Existing Customer,51,M,2,45,2,2,2,10321,0.1,0,0
Existing Customer,44,M,2,37,2,3,0,14487,0.084,0,0
Existing Customer,56,F,3,46,2,3,2,34516,0,0,1
Existing Customer,30,M,1,16,1,3,3,14053,0.11,0,0
Attrited Customer,62,F,1,56,1,2,1,3109,0,1,1
Existing Customer,47,F,4,27,1,2,2,6320,0.285,0,1
Existing Customer,42,F,4,37,2,1,3,4833,0.262,0,1
Existing Customer,52,F,2,36,1,2,2,1447,0.43,0,1
Existing Customer,46,F,4,34,2,3,1,6561,0.191,0,1
Existing Customer,54,F,3,47,2,3,1,3936,0.36,0,1
Attrited Customer,58,M,2,48,2,1,2,1526,0.318,1,0
Attrited Customer,34,M,1,22,1,2,2,2298,0.381,1,0
Attrited Customer,43,F,4,30,2,2,3,288,0.862,1,1
Existing Customer,49,M,4,29,2,2,3,7743,0.223,0,0
Existing Customer,55,M,4,48,2,2,3,16463,0.133,0,0
Existing Customer,47,F,3,29,1,2,2,14607,0.056,0,1
Existing Customer,50,F,2,42,1,3,3,19956,0.072,0,1
Attrited Customer,41,F,1,36,4,3,3,2667,0,1,1
Existing Customer,44,F,2,31,1,2,1,3006,0.299,0,1
Attrited Customer,39,M,2,26,1,2,2,3879,0,1,0
Existing Customer,43,M,5,28,1,3,1,11136,0.128,0,0
Existing Customer,32,M,0,36,1,1,1,4259,0.316,0,0
Existing Customer,40,M,3,34,2,2,1,7077,0.262,0,0
Existing Customer,49,M,2,44,2,2,3,10796,0.138,0,0
Attrited Customer,56,F,1,48,4,2,2,1020,0.633,1,1
Existing Customer,60,F,0,55,2,1,3,3773,0,0,1
Existing Customer,41,F,5,36,2,1,1,17476,0.094,0,1
Attrited Customer,43,F,5,33,6,3,2,12289,0.17,1,1
Existing Customer,32,M,0,36,2,1,1,6220,0.168,0,0
Existing Customer,47,F,2,41,1,1,2,1130,0.636,0,1
Existing Customer,46,M,3,33,1,3,1,33541,0.028,0,0
Attrited Customer,41,M,2,37,5,3,4,25225,0.091,1,0
Attrited Customer,51,F,1,41,6,2,3,13254,0.09,1,1
Attrited Customer,58,M,2,46,1,3,1,10286,0,1,0
Existing Customer,48,F,2,43,2,3,3,6319,0.189,0,1
Existing Customer,53,F,3,47,1,3,2,2113,0.434,0,1
Existing Customer,52,M,1,44,2,1,2,32898,0.047,0,0
Existing Customer,45,F,4,36,2,5,2,14416,0,0,1
Attrited Customer,41,M,3,36,1,2,3,34516,0,1,0
Existing Customer,37,F,2,32,1,3,2,11008,0.085,0,1
Existing Customer,44,M,4,29,1,2,1,32586,0.056,0,0
Attrited Customer,49,F,2,41,5,2,2,3243,0,1,1
Existing Customer,32,F,2,20,1,3,2,8291,0.151,0,1
Existing Customer,36,F,2,30,1,3,2,5723,0,0,1
Existing Customer,47,F,3,41,1,1,3,7451,0.251,0,1
Existing Customer,49,M,0,38,1,3,2,3599,0,0,0
Existing Customer,58,M,2,48,2,3,1,11044,0.127,0,0
Attrited Customer,45,M,3,28,2,2,5,4572,0,1,0
Existing Customer,53,F,5,42,1,2,2,2276,0.434,0,1
Existing Customer,45,M,5,25,1,3,3,24217,0.054,0,0
Existing Customer,44,M,4,36,1,3,1,23900,0.06,0,0
Existing Customer,54,M,3,44,2,5,3,2926,0.306,0,0
Existing Customer,38,F,2,27,2,1,2,623,0.802,0,1
Existing Customer,46,M,3,31,2,2,2,19963,0.057,0,0
Existing Customer,41,F,2,32,2,5,3,4164,0.291,0,1
Existing Customer,48,F,2,36,1,2,2,7426,0.182,0,1
Existing Customer,53,M,2,49,2,3,2,1890,0.544,0,0
Existing Customer,39,M,3,29,2,2,2,1978,0.372,0,0
Attrited Customer,48,F,4,37,5,3,4,15987,0,1,1
Existing Customer,41,M,3,36,2,3,2,7196,0.193,0,0
Existing Customer,54,F,2,42,1,1,3,23654,0.051,0,1
Existing Customer,49,M,2,36,2,1,1,1158,0.65,0,0
Attrited Customer,61,M,1,53,1,1,2,5576,0.094,1,0
Existing Customer,41,M,3,35,2,3,2,32686,0.035,0,0
Existing Customer,52,M,2,42,1,1,3,32300,0.037,0,0
Existing Customer,44,M,3,39,2,3,1,32393,0.062,0,0
Existing Customer,33,F,3,36,2,3,3,18623,0.05,0,1
Existing Customer,37,M,2,28,2,6,1,6355,0.135,0,0
Existing Customer,52,F,3,45,1,1,2,13818,0.067,0,1
Attrited Customer,51,F,3,46,5,5,2,3536,0,1,1
Attrited Customer,43,M,4,36,2,3,2,19333,0,1,0
Existing Customer,54,F,1,44,2,2,3,10135,0.127,0,1
Existing Customer,31,F,0,22,2,1,3,3329,0,0,1
Existing Customer,40,F,4,36,2,1,3,2430,0.387,0,1
Existing Customer,49,F,4,45,1,3,1,3930,0.342,0,1
Attrited Customer,60,M,1,47,6,1,5,2560,0.315,1,0
Attrited Customer,62,F,0,36,6,3,3,5780,0,1,1
Existing Customer,44,M,2,36,2,2,2,17208,0.101,0,0
Existing Customer,43,F,3,37,2,3,3,1694,0.511,0,1
Existing Customer,56,M,2,43,2,2,1,28392,0.034,0,0
Existing Customer,35,M,4,26,2,1,1,24250,0,0,0
Existing Customer,40,F,4,32,1,2,3,16191,0,0,1
Existing Customer,52,M,2,42,1,3,2,5818,0.199,0,0
Existing Customer,29,M,0,36,2,3,1,2586,0.357,0,0
Attrited Customer,52,M,0,39,4,3,2,3764,0,1,0
Existing Customer,49,F,3,36,1,1,3,2661,0.294,0,1
Attrited Customer,37,M,3,28,2,3,2,5929,0.075,1,0
Attrited Customer,47,F,3,36,4,3,6,5822,0,1,1
Existing Customer,32,M,1,36,2,3,1,32274,0.043,0,0
Existing Customer,44,F,3,34,2,2,1,29723,0.062,0,1
Existing Customer,47,M,5,41,1,1,3,1650,0.519,0,0
Existing Customer,45,M,3,36,1,4,3,7499,0.153,0,0
Existing Customer,46,M,2,41,2,2,3,5830,0.175,0,0
Attrited Customer,34,F,3,36,6,3,2,13640,0.119,1,1
Existing Customer,39,F,4,36,2,2,1,1528,0.576,0,1
Existing Customer,46,M,4,36,1,2,2,33931,0.017,0,0
Attrited Customer,50,M,3,36,5,3,3,32224,0.066,1,0
Existing Customer,45,F,2,27,1,2,2,1431,0.425,0,1
Attrited Customer,56,M,1,36,6,2,1,33870,0,1,0
Attrited Customer,50,M,2,38,6,2,1,34119,0.012,1,0
Existing Customer,30,M,0,20,1,3,3,22411,0.057,0,0
Attrited Customer,53,F,4,36,2,3,6,4005,0,1,1
Attrited Customer,60,M,0,50,1,4,2,29239,0,1,0
Attrited Customer,41,M,4,29,2,3,6,34516,0,1,0
Existing Customer,42,F,3,32,2,2,3,2032,0.401,0,1
Attrited Customer,31,F,0,21,4,2,3,4598,0,1,1
Attrited Customer,51,M,4,42,6,4,2,34286,0.007,1,0
Attrited Customer,45,M,5,34,2,3,3,918,0.733,1,0
Existing Customer,55,M,2,36,2,1,1,16203,0.076,0,0
Existing Customer,51,M,3,38,2,3,2,30028,0.042,0,0
Existing Customer,28,M,0,20,1,1,3,3449,0.206,0,0
Existing Customer,44,F,5,38,2,1,3,1383,0.64,0,1
Existing Customer,51,F,2,36,1,1,1,2456,0.351,0,1
Existing Customer,48,M,5,39,2,3,1,4558,0.329,0,0
Existing Customer,44,M,4,39,2,2,3,7955,0.178,0,0
Attrited Customer,40,F,3,30,4,3,2,3319,0,1,1
Existing Customer,34,M,4,23,1,3,2,5879,0.233,0,0
Existing Customer,47,M,3,36,1,1,2,28508,0.065,0,0
Existing Customer,50,F,2,40,2,3,2,19962,0,0,1
Attrited Customer,61,M,0,50,2,4,3,21398,0,1,0
Attrited Customer,56,F,2,48,2,4,2,4746,0,1,1
Existing Customer,46,M,3,36,2,2,1,18930,0.074,0,0
Existing Customer,49,M,5,38,1,1,2,27443,0.071,0,0
Existing Customer,56,M,1,36,1,1,2,3730,0,0,0
Existing Customer,41,M,2,36,2,1,3,10035,0.061,0,0
Attrited Customer,56,F,5,36,6,3,5,2151,0.539,1,1
Existing Customer,35,M,3,19,1,1,3,21917,0.036,0,0
Existing Customer,40,M,3,36,1,3,1,6977,0.144,0,0
Existing Customer,41,F,3,33,1,1,2,17444,0.045,0,1
Existing Customer,46,M,4,36,1,2,3,9398,0.104,0,0
Existing Customer,56,F,2,49,1,3,3,3863,0.395,0,1
Existing Customer,37,F,5,36,1,1,2,16538,0.132,0,1
Existing Customer,51,M,2,36,2,2,2,2725,0.216,0,0
Existing Customer,36,F,1,32,2,3,2,3277,0,0,1
Existing Customer,49,M,4,41,2,3,2,34516,0,0,0
Existing Customer,35,F,2,22,1,1,1,2461,0.319,0,1
Existing Customer,46,F,4,36,2,1,2,3973,0,0,1
Existing Customer,45,F,3,35,2,3,2,1959,0.546,0,1
Existing Customer,48,F,2,31,2,2,1,6896,0.1,0,1
Existing Customer,46,F,3,36,1,3,2,3515,0,0,1
Existing Customer,36,F,0,19,1,2,3,13313,0,0,1
Attrited Customer,30,F,1,36,4,3,6,4541,0,1,1
Existing Customer,49,F,1,44,2,1,1,7487,0.096,0,1
Attrited Customer,31,M,0,21,1,2,2,3768,0,1,0
Existing Customer,35,M,3,27,1,2,3,12432,0.136,0,0
Existing Customer,54,F,1,36,2,2,3,9420,0.128,0,1
Existing Customer,49,M,3,36,2,2,2,22573,0.059,0,0
Existing Customer,40,M,3,23,1,3,1,21148,0.07,0,0
Existing Customer,41,F,2,30,2,2,1,27670,0,0,1
Existing Customer,37,F,4,26,2,1,2,2776,0.189,0,1
Existing Customer,46,F,4,34,1,2,3,32401,0.043,0,1
Existing Customer,61,F,0,36,2,1,3,2059,0.351,0,1
Attrited Customer,45,M,3,40,1,4,3,7979,0,1,0
Existing Customer,41,M,2,28,1,2,3,11412,0.166,0,0
Existing Customer,47,F,2,36,1,3,2,13819,0.064,0,1
Attrited Customer,44,M,2,36,2,3,3,33947,0.016,1,0
Attrited Customer,61,M,0,46,6,3,3,3488,0.25,1,0
Existing Customer,45,F,2,40,1,3,3,2727,0.241,0,1
Existing Customer,31,M,0,24,1,1,3,30813,0.053,0,0
Existing Customer,42,M,2,35,2,1,3,1743,0.458,0,0
Attrited Customer,32,M,1,36,6,3,2,2685,0.443,1,0
Existing Customer,42,M,2,31,2,3,1,16433,0,0,0
Existing Customer,49,M,4,44,2,3,3,10813,0.112,0,0
Existing Customer,52,F,3,40,2,2,1,7712,0.164,0,1
Existing Customer,39,M,3,36,2,2,3,6091,0.113,0,0
Existing Customer,51,M,4,33,2,2,2,32668,0.054,0,0
Existing Customer,52,M,2,36,2,3,1,18046,0,0,0
Existing Customer,40,M,3,27,2,2,3,6091,0.207,0,0
Existing Customer,38,F,2,36,2,3,2,7825,0,0,1
Existing Customer,41,M,5,31,1,3,2,3057,0.389,0,0
Existing Customer,27,M,0,19,1,1,3,33385,0.033,0,0
Existing Customer,50,F,3,41,2,3,1,4755,0,0,1
Existing Customer,58,M,1,40,1,3,0,20321,0.081,0,0
Existing Customer,53,M,2,47,1,3,3,26743,0.079,0,0
Attrited Customer,40,M,3,36,2,3,2,4620,0,1,0
Existing Customer,58,M,1,50,1,1,3,33175,0.039,0,0
Existing Customer,41,F,3,30,2,1,1,11463,0,0,1
Attrited Customer,59,M,2,50,2,4,2,6224,0,1,0
Existing Customer,53,M,1,36,2,3,3,18501,0.039,0,0
Existing Customer,53,M,1,47,1,1,2,32933,0.046,0,0
Existing Customer,31,M,1,20,1,2,3,1668,0.484,0,0
Existing Customer,44,M,2,36,2,1,3,33095,0.041,0,0
Attrited Customer,47,F,4,34,2,3,3,23981,0,1,1
Existing Customer,47,F,2,40,2,2,2,2940,0.39,0,1
Existing Customer,46,M,2,39,2,2,3,33135,0.04,0,0
Existing Customer,53,F,2,45,1,2,1,10750,0.112,0,1
Existing Customer,40,M,3,24,2,3,3,19328,0.056,0,0
Existing Customer,42,M,3,37,2,3,1,16066,0.102,0,0
Attrited Customer,33,M,3,15,5,1,3,23399,0,1,0
Existing Customer,45,F,2,36,2,2,3,12237,0.061,0,1
Existing Customer,61,F,1,48,2,3,3,13698,0.127,0,1
Existing Customer,31,M,1,36,1,3,3,4715,0.157,0,0
Existing Customer,47,M,2,39,1,3,2,16957,0.035,0,0
Existing Customer,46,M,2,39,1,1,1,27759,0.06,0,0
Existing Customer,54,M,2,42,1,3,1,32520,0.058,0,0
Existing Customer,60,F,0,36,1,1,3,1885,0.545,0,1
Attrited Customer,55,F,2,36,5,3,2,12494,0,1,1
Attrited Customer,32,M,2,22,2,2,3,32824,0.049,1,0
Existing Customer,49,F,1,40,2,3,2,11675,0.129,0,1
Existing Customer,41,M,3,33,2,4,3,33878,0.018,0,0
Existing Customer,45,M,2,34,1,1,2,16250,0.079,0,0
Existing Customer,45,M,3,36,2,2,1,9825,0.117,0,0
Attrited Customer,30,M,0,24,6,2,2,4109,0,1,0
Existing Customer,44,M,2,31,2,1,3,5271,0.147,0,0
Existing Customer,40,F,5,36,2,2,3,3340,0.26,0,1
Existing Customer,31,M,0,36,2,3,3,31184,0.049,0,0
Existing Customer,40,F,3,35,2,3,3,2768,0.42,0,1
Existing Customer,56,M,1,43,2,2,3,9519,0.102,0,0
Attrited Customer,47,M,4,42,1,4,1,7953,0,1,0
Attrited Customer,29,M,0,15,2,1,3,8022,0,1,0
Existing Customer,38,M,3,27,2,4,1,34516,0,0,0
Existing Customer,56,F,2,48,1,2,3,7729,0.15,0,1
Attrited Customer,53,F,1,44,1,3,2,3024,0.454,1,1
Existing Customer,56,M,0,47,2,1,2,7204,0,0,0
Existing Customer,27,F,0,36,1,1,2,3098,0.319,0,1
Existing Customer,38,F,2,26,1,2,1,2685,0.304,0,1
Existing Customer,48,M,2,36,2,2,2,12064,0.173,0,0
Existing Customer,44,F,3,34,2,2,2,3084,0,0,1
Existing Customer,49,M,4,44,1,3,2,10112,0.183,0,0
Existing Customer,36,M,2,23,1,1,3,23981,0,0,0
Existing Customer,30,M,0,25,2,3,1,19534,0,0,0
Attrited Customer,42,M,3,36,1,3,2,22993,0,1,0
Existing Customer,51,M,2,31,2,2,2,33931,0.017,0,0
Existing Customer,59,M,1,51,2,2,1,14093,0.071,0,0
Existing Customer,45,M,4,36,1,2,3,6184,0.145,0,0
Existing Customer,56,M,2,43,2,1,2,32494,0.059,0,0
Existing Customer,31,M,2,22,2,3,2,32736,0.052,0,0
Existing Customer,48,F,3,42,1,2,3,8576,0.069,0,1
Existing Customer,32,M,2,36,2,1,2,23531,0.075,0,0
Existing Customer,46,F,3,36,1,2,2,3759,0,0,1
